Age,Previously_Insured,Vehicle_Damage,Annual_Premium,Vintage,Response,Predicted
36,0,1,29647.0,182,1,1
49,0,1,31650.0,233,1,1
45,0,1,33219.0,234,1,1
59,0,1,31509.0,278,1,1
25,0,1,28725.0,197,1,1
60,0,1,34823.0,101,1,1
50,0,1,39634.0,219,1,1
31,0,1,2630.0,63,1,1
62,0,1,48047.0,112,1,1
27,0,0,39628.0,152,0,0
22,1,0,36472.0,274,0,0
29,1,0,31995.0,51,0,0
45,0,1,37596.0,140,1,1
52,0,1,44632.0,35,1,1
55,0,1,45171.0,250,0,0
34,0,1,43257.0,182,1,1
35,0,1,2630.0,12,1,1
21,1,0,41902.0,172,0,0
49,0,1,2630.0,265,1,1
35,0,0,26512.0,12,1,1
41,0,1,42222.0,126,1,1
22,0,1,2630.0,13,0,0
48,0,1,30620.0,170,0,0
22,1,0,20470.0,241,0,0
21,0,1,45937.0,278,1,1
72,0,1,2630.0,62,0,1
29,0,0,26308.0,131,0,0
45,0,1,53247.0,238,1,1
24,1,0,26786.0,296,0,0
35,0,1,22115.0,141,1,1
47,0,1,41967.0,279,1,1
51,0,1,2630.0,24,1,1
52,0,1,33719.0,224,1,1
34,0,1,2630.0,257,0,0
26,1,0,40323.0,53,0,0
43,0,1,60018.0,153,1,1
50,1,0,43293.0,63,0,0
38,0,1,25886.0,79,1,1
28,1,1,44427.0,125,0,0
47,1,0,49359.0,285,0,0
20,0,1,39852.0,34,0,0
33,0,1,37509.0,255,1,1
73,0,1,51389.0,254,1,1
51,0,1,27975.0,266,1,1
58,0,1,2630.0,197,1,1
25,0,1,61458.0,67,0,0
57,0,1,2630.0,87,1,1
47,0,1,62755.0,156,1,1
58,0,1,24894.0,37,0,0
38,0,1,15522.0,206,1,1
26,1,0,21414.0,191,0,0
35,0,1,30957.0,79,1,1
28,1,0,45423.0,184,0,0
71,0,1,2630.0,147,0,0
28,0,0,2630.0,126,1,1
46,0,1,44012.0,54,1,1
70,1,1,42555.0,134,0,0
38,0,1,37578.0,220,1,1
26,1,0,37863.0,115,0,0
49,0,1,30063.0,81,0,0
52,0,1,27011.0,243,0,1
57,0,1,34370.0,253,1,1
65,0,1,29976.0,179,0,0
34,0,1,28194.0,209,1,1
50,0,1,28247.0,266,0,1
21,0,1,25826.0,272,0,0
27,1,0,34354.0,78,0,0
47,0,1,40318.0,129,1,1
42,0,1,32808.0,186,1,1
23,0,1,2630.0,195,1,1
47,0,1,55349.0,27,1,1
71,0,1,27080.0,230,1,1
57,0,1,49524.0,249,1,1
30,0,1,28481.0,225,1,1
24,0,0,22130.0,64,0,0
21,1,0,48956.0,136,0,0
27,1,0,40340.0,207,0,0
24,1,0,36668.0,18,0,0
22,0,1,26073.0,145,1,1
50,0,1,2630.0,274,0,0
52,1,0,2630.0,224,0,0
26,1,0,27486.0,288,0,0
61,0,1,49275.0,222,0,1
27,0,1,20139.0,254,1,1
55,0,1,43091.0,40,1,1
28,0,1,30870.0,28,0,0
56,0,1,49668.0,13,1,1
24,1,0,27174.0,199,0,0
42,1,0,27217.0,105,0,0
32,1,0,2630.0,137,0,0
25,1,0,31180.0,259,0,0
24,1,0,43893.0,229,0,0
30,1,0,30105.0,226,0,0
20,1,1,26686.0,273,0,0
41,1,0,40347.0,185,0,0
40,0,1,72971.0,13,1,1
53,0,1,2630.0,106,1,1
61,0,1,2630.0,121,0,0
68,1,0,58043.0,253,0,0
73,0,1,43779.0,51,0,0
24,0,0,2630.0,268,0,0
53,0,1,37575.0,26,1,1
28,0,0,34942.0,157,0,0
23,1,0,27254.0,268,0,0
47,0,1,37440.0,223,1,1
47,0,1,49316.0,178,0,0
41,1,0,43284.0,10,0,0
70,0,1,34747.0,44,0,0
46,0,1,47889.0,295,1,1
52,0,1,35480.0,202,1,1
37,0,1,32894.0,124,1,1
67,0,1,56749.0,201,0,0
54,0,1,32378.0,128,1,1
23,1,0,48245.0,30,0,0
24,0,1,28621.0,206,1,1
37,0,1,40628.0,10,1,1
40,0,1,28009.0,292,0,0
73,1,0,21948.0,255,0,0
25,0,1,50937.0,218,1,1
58,0,1,58328.0,79,1,1
50,0,1,41645.0,220,1,1
27,1,0,32738.0,79,0,0
50,0,1,25103.0,245,1,1
26,0,0,26293.0,194,0,0
21,1,0,24863.0,299,0,0
24,0,1,43067.0,85,1,1
62,0,1,42505.0,285,1,1
64,0,1,40249.0,213,1,1
30,0,1,2630.0,286,1,1
68,0,1,48263.0,105,1,1
33,0,1,25006.0,146,1,1
58,0,1,70387.0,198,0,1
24,0,1,27506.0,117,0,0
21,0,1,2630.0,289,0,1
38,0,1,2630.0,55,0,0
39,0,1,36597.0,170,0,1
28,1,0,59767.0,34,0,0
23,1,0,2630.0,293,0,0
49,0,0,47598.0,205,1,1
33,0,1,41008.0,129,1,1
21,0,1,30393.0,281,0,0
48,1,0,30206.0,234,0,0
23,1,0,25309.0,158,0,0
34,0,1,22355.0,279,1,1
60,1,0,42561.0,150,0,0
48,0,0,31940.0,87,1,1
48,1,0,37301.0,98,0,0
44,0,1,32811.0,235,1,1
45,0,1,40599.0,132,1,1
52,0,1,2630.0,149,1,1
45,0,1,41119.0,262,0,1
22,1,0,38000.0,188,0,0
42,0,1,23962.0,281,0,0
29,1,0,2630.0,190,0,0
33,0,1,39897.0,126,1,1
24,0,1,32843.0,68,0,0
44,0,1,2630.0,117,1,1
77,1,0,52540.0,40,0,0
32,0,1,28948.0,88,1,1
45,0,1,2630.0,159,1,1
46,0,1,33377.0,122,1,1
48,0,1,25077.0,204,1,1
26,0,1,29959.0,54,0,0
80,0,1,35925.0,248,0,0
46,0,1,43443.0,276,0,1
28,1,0,2630.0,199,0,0
38,0,1,42410.0,239,0,1
46,0,1,35245.0,132,1,1
43,0,1,2630.0,225,0,1
24,0,1,26227.0,287,1,1
48,0,1,40978.0,213,1,1
24,1,0,45492.0,82,0,0
43,0,1,27099.0,85,1,1
64,0,0,28072.0,168,0,0
45,1,0,52971.0,185,0,0
73,1,0,38823.0,40,0,0
43,0,1,60538.0,189,0,1
33,0,1,39897.0,126,1,1
56,1,0,2630.0,29,0,0
51,0,1,42309.0,106,1,1
40,0,1,28795.0,237,0,0
41,0,1,34680.0,218,1,1
53,0,1,2630.0,259,1,1
57,0,1,60824.0,205,1,1
43,0,1,36543.0,204,0,0
38,0,1,49925.0,230,0,0
55,0,1,37286.0,35,1,1
30,0,1,28864.0,187,1,1
44,0,1,35716.0,201,1,1
78,0,1,29609.0,81,0,0
41,0,1,32560.0,167,1,1
57,0,1,2630.0,112,1,1
44,0,1,35361.0,90,1,1
62,0,1,40008.0,49,1,1
28,0,1,22722.0,52,1,1
44,0,1,39268.0,179,1,1
22,1,0,39376.0,89,0,0
41,0,1,2630.0,209,1,1
32,0,1,2630.0,264,1,1
48,0,1,26382.0,94,1,1
52,0,1,26735.0,40,1,1
54,0,1,29639.0,272,1,1
31,1,0,21934.0,220,0,0
50,0,1,2630.0,29,0,0
27,0,1,2630.0,251,1,1
25,1,0,2630.0,261,0,0
38,0,1,29642.0,208,1,1
38,1,0,21872.0,191,0,0
40,0,1,53169.0,75,1,1
39,0,1,47720.0,146,0,0
73,0,1,49170.0,53,1,1
59,0,1,33708.0,205,1,1
57,0,1,25600.0,49,1,1
29,1,1,52999.0,17,0,0
24,1,0,27103.0,255,0,0
22,1,0,32998.0,282,0,0
41,0,1,26466.0,37,0,1
49,0,1,34427.0,179,0,0
25,1,0,35638.0,255,0,0
40,0,1,2630.0,259,1,1
56,0,1,27012.0,154,1,1
51,0,1,43342.0,111,0,1
24,1,0,13395.0,232,0,0
55,0,1,39973.0,237,1,1
23,1,0,49751.0,226,0,0
68,0,1,55012.0,200,0,0
56,0,1,2630.0,81,1,1
43,0,1,31020.0,59,1,1
25,0,1,43412.0,206,0,0
45,0,1,29037.0,10,1,1
22,0,1,34300.0,29,1,1
64,0,1,2630.0,113,1,1
23,1,0,29451.0,86,0,0
44,0,1,2630.0,99,0,1
31,1,0,22592.0,277,0,0
59,0,1,72544.0,13,1,1
25,0,1,27577.0,216,0,0
34,0,1,32336.0,145,1,1
36,0,1,2630.0,69,1,1
32,0,1,41006.0,206,1,1
26,0,1,30864.0,216,1,1
32,0,1,25079.0,166,1,1
44,0,1,25416.0,15,1,1
30,0,1,38150.0,108,1,1
44,0,1,39641.0,71,1,1
48,1,0,44224.0,172,0,0
46,0,0,2630.0,207,1,1
43,0,1,49666.0,32,1,1
24,1,0,33569.0,15,0,0
26,1,0,31754.0,143,0,0
51,0,1,2630.0,171,1,1
28,0,1,2630.0,107,1,1
48,0,1,25932.0,240,1,1
31,0,1,31290.0,149,1,1
22,1,0,2630.0,253,0,0
44,0,1,41999.0,185,1,1
23,1,0,42300.0,257,0,0
50,0,1,43858.0,11,1,1
43,0,1,2630.0,220,1,1
29,1,0,39944.0,77,0,0
52,0,1,48405.0,198,0,1
40,0,1,37867.0,148,1,1
47,0,1,39873.0,275,1,1
37,0,1,29336.0,286,1,1
47,0,1,85347.0,190,1,1
32,0,1,46573.0,70,0,1
45,0,1,42447.0,238,1,1
56,0,1,2630.0,55,0,0
30,0,1,30050.0,143,1,1
51,0,1,33904.0,54,1,1
49,0,1,24093.0,189,1,1
45,0,1,39969.0,14,1,1
24,0,1,2630.0,22,0,0
53,0,1,71962.0,289,1,1
61,0,1,30415.0,191,1,1
29,0,1,27308.0,242,1,1
75,0,1,30691.0,139,1,1
42,0,0,2630.0,38,0,0
47,0,1,33837.0,197,0,0
29,0,1,28204.0,12,1,1
54,1,0,25852.0,237,0,0
57,1,1,2630.0,82,0,0
20,1,0,30992.0,264,0,0
22,0,1,25057.0,105,0,0
37,1,0,2630.0,249,0,0
34,1,0,35898.0,111,0,0
67,0,1,44954.0,12,1,1
44,0,1,45207.0,154,1,1
46,0,1,29757.0,12,1,1
25,1,0,39101.0,49,0,0
30,0,1,36500.0,225,1,1
40,0,1,31947.0,41,1,1
45,1,0,34979.0,112,0,0
22,0,1,27314.0,261,0,0
53,0,1,43904.0,198,1,1
61,1,0,38186.0,283,0,0
41,0,1,25680.0,19,1,1
54,0,1,33317.0,80,0,0
30,0,1,24085.0,252,1,1
42,0,1,37023.0,274,1,1
24,1,0,36622.0,88,0,0
22,1,0,31697.0,165,0,0
28,1,0,34563.0,76,0,0
24,0,1,31616.0,161,0,0
58,0,1,44440.0,279,1,1
48,0,1,2630.0,293,1,1
39,0,1,73298.0,82,1,1
48,0,1,45179.0,211,1,1
34,0,1,2630.0,174,1,1
33,0,1,26191.0,125,1,1
43,0,0,2630.0,116,1,1
38,0,1,33517.0,135,1,1
30,0,1,2630.0,199,1,1
24,1,0,32288.0,165,0,0
50,0,1,33207.0,144,0,1
33,0,1,60262.0,237,1,1
32,1,0,35470.0,280,0,0
54,1,0,37466.0,217,0,0
42,0,1,29469.0,87,1,1
53,0,1,32979.0,234,1,1
36,0,1,27108.0,115,1,1
39,0,1,2630.0,128,1,1
68,0,1,69856.0,194,0,0
26,1,0,45000.0,189,0,0
25,1,0,51511.0,13,0,0
55,0,1,40415.0,61,1,1
36,0,1,48115.0,70,1,1
46,0,1,36521.0,243,1,1
66,0,1,38976.0,270,1,1
23,1,0,28263.0,182,0,0
44,0,1,40947.0,98,0,0
40,0,1,32051.0,299,1,1
25,1,0,40330.0,270,0,0
41,0,1,32658.0,148,1,1
28,1,0,31797.0,82,0,0
39,0,1,31291.0,114,0,0
46,1,0,54334.0,126,0,0
30,0,1,2630.0,13,1,1
25,1,0,33787.0,78,0,0
53,0,1,35967.0,291,0,0
50,0,1,44842.0,296,1,1
48,0,1,2630.0,282,1,1
49,0,1,37920.0,209,1,1
40,0,1,2630.0,88,1,1
48,0,1,35390.0,188,0,0
20,0,0,2630.0,137,0,0
25,1,0,25443.0,126,0,0
50,0,1,29613.0,57,1,1
23,1,0,17006.0,115,0,0
43,0,1,32123.0,22,1,1
26,0,1,25757.0,152,1,1
47,0,1,2630.0,33,0,1
48,0,1,33575.0,86,1,1
62,0,1,31900.0,176,1,1
36,0,1,2630.0,189,1,1
42,0,1,31101.0,157,1,1
47,0,1,57968.0,131,0,0
33,1,0,21925.0,279,0,0
28,0,1,2630.0,117,1,1
22,0,1,29793.0,227,0,1
71,0,1,2630.0,59,1,1
68,0,1,45259.0,142,1,1
29,0,1,21626.0,105,1,1
26,0,1,34075.0,253,0,0
25,1,0,28482.0,78,0,0
56,0,1,34154.0,217,1,1
64,0,1,2630.0,291,1,1
41,0,1,2630.0,229,1,1
45,0,1,23534.0,206,1,1
24,1,0,36419.0,122,0,0
46,1,0,2630.0,282,0,0
37,0,1,47460.0,108,1,1
40,0,1,72988.0,218,1,1
42,1,0,31827.0,106,0,0
43,0,1,37135.0,200,1,1
48,0,1,26209.0,291,1,1
39,1,0,30020.0,228,0,0
54,0,1,65059.0,242,0,1
26,0,1,46379.0,110,1,1
59,0,1,50261.0,252,0,1
57,0,1,41265.0,285,1,1
53,0,1,44476.0,108,1,1
60,0,1,44776.0,252,1,1
52,0,1,34988.0,153,1,1
37,0,1,2630.0,163,1,1
43,0,1,28318.0,135,1,1
59,0,1,48366.0,59,1,1
44,0,1,33978.0,222,0,0
47,0,1,2630.0,92,1,1
35,0,1,2630.0,47,1,1
27,0,1,46925.0,159,1,1
24,1,0,21119.0,287,0,0
29,0,1,32211.0,169,1,1
35,0,1,33955.0,233,1,1
27,1,0,23933.0,214,0,0
51,0,1,25877.0,195,1,1
23,1,1,22370.0,247,0,0
51,0,1,43607.0,185,1,1
49,0,1,55803.0,223,1,1
55,0,1,43636.0,172,0,1
21,0,1,37932.0,80,0,0
22,0,1,31463.0,77,0,0
22,0,1,27765.0,89,1,1
60,0,1,2630.0,166,0,0
40,0,1,30486.0,294,1,1
33,0,1,32435.0,215,1,1
48,0,1,43587.0,120,1,1
22,0,1,39477.0,50,1,1
36,0,1,44268.0,16,0,1
23,1,0,29365.0,71,0,0
48,0,1,37412.0,180,1,1
46,0,1,41653.0,238,1,1
36,0,1,40410.0,164,1,1
43,0,1,70937.0,213,1,1
22,0,1,26281.0,240,0,0
43,0,1,30513.0,183,0,1
21,0,1,42007.0,24,0,0
22,0,1,25748.0,153,1,1
69,0,1,49755.0,188,1,1
29,0,1,2630.0,23,0,0
28,0,1,32903.0,70,1,1
50,0,1,22748.0,152,1,1
24,1,1,34133.0,151,0,0
38,0,1,26096.0,189,1,1
66,0,1,28614.0,103,1,1
45,0,1,50277.0,67,1,1
22,1,0,32535.0,229,0,0
25,1,0,2630.0,180,0,0
30,0,1,32782.0,168,0,1
32,1,0,2630.0,220,0,0
40,0,1,34371.0,213,0,0
28,1,0,2630.0,67,0,0
41,0,1,2630.0,174,1,1
23,0,1,28020.0,298,0,0
44,0,1,36595.0,198,1,1
41,0,1,56012.0,286,1,1
25,0,1,40813.0,181,0,0
61,0,1,39491.0,228,1,1
50,1,0,2630.0,24,0,0
48,0,1,49092.0,120,1,1
52,0,1,43209.0,101,0,0
49,1,0,51854.0,268,0,0
45,0,1,2630.0,192,1,1
24,1,1,2630.0,295,0,0
43,0,1,36053.0,205,0,0
64,0,1,2630.0,64,1,1
31,0,1,2630.0,48,0,0
43,0,1,23844.0,220,1,1
20,1,1,2630.0,120,0,0
23,1,0,50843.0,30,0,0
43,0,1,2630.0,115,0,1
42,0,1,34810.0,250,0,1
50,0,1,44709.0,148,0,0
40,0,1,37228.0,31,1,1
25,0,1,34513.0,47,1,1
46,0,1,46202.0,153,0,1
33,0,1,41462.0,143,0,1
22,0,0,35320.0,281,0,0
22,1,1,19816.0,183,0,0
44,0,0,38109.0,150,0,0
39,0,1,41887.0,211,1,1
48,0,1,35711.0,147,1,1
23,1,0,31464.0,36,0,0
65,0,1,29109.0,12,0,0
31,0,1,41011.0,172,1,1
59,0,1,2630.0,244,1,1
21,0,1,36733.0,229,0,0
27,1,0,32713.0,129,0,0
37,0,1,32253.0,48,0,0
40,0,1,2630.0,281,1,1
24,1,0,34423.0,269,0,0
55,1,0,24317.0,139,0,0
27,0,1,27356.0,224,0,0
26,1,0,28899.0,194,0,0
63,0,1,49627.0,28,0,0
39,0,1,30742.0,190,1,1
46,0,1,2630.0,81,1,1
22,1,0,59086.0,238,0,0
34,0,1,36102.0,180,0,1
21,1,0,31376.0,242,0,0
24,0,1,28013.0,214,0,0
31,0,1,38256.0,22,0,0
51,0,1,2630.0,90,1,1
52,0,1,2630.0,255,1,1
31,1,0,49292.0,268,0,0
28,0,1,2630.0,135,1,1
74,0,1,36822.0,52,1,1
38,0,1,21766.0,177,0,0
37,0,0,27426.0,167,0,0
25,1,0,24518.0,50,0,0
36,0,0,28912.0,158,0,0
26,0,1,2630.0,126,0,0
35,0,1,52873.0,130,0,1
23,0,0,41866.0,166,0,0
50,0,0,2630.0,173,1,1
54,0,1,45418.0,198,0,0
55,0,1,2630.0,240,1,1
45,0,1,31820.0,68,0,0
48,0,1,42836.0,13,1,1
44,0,1,2630.0,153,0,1
30,1,0,95554.0,89,0,0
64,0,1,2630.0,179,1,1
61,1,0,26955.0,62,0,0
42,0,1,24163.0,108,0,0
46,0,1,28740.0,101,1,1
23,1,0,70656.0,233,0,0
70,0,1,31001.0,49,1,1
53,0,0,39948.0,281,0,0
63,0,1,2630.0,190,0,1
49,1,0,74366.0,70,0,0
21,0,1,2630.0,93,1,1
68,0,1,2630.0,247,0,1
37,1,0,31264.0,275,0,0
47,1,0,29217.0,206,0,0
31,0,1,2630.0,12,1,1
50,0,1,27986.0,41,1,1
24,0,0,27085.0,62,0,0
53,0,1,24904.0,163,1,1
26,0,1,24997.0,237,0,0
28,0,0,2630.0,197,0,0
60,1,0,50634.0,220,0,0
26,1,0,2630.0,298,0,0
51,0,1,27384.0,209,1,1
54,0,1,2630.0,272,1,1
54,0,1,25577.0,148,0,0
23,0,1,2630.0,272,0,0
22,0,1,34812.0,79,1,1
56,0,1,2630.0,227,1,1
37,0,1,2630.0,189,1,1
51,0,1,33039.0,49,1,1
43,0,1,37284.0,178,1,1
23,1,0,29170.0,157,0,0
59,0,1,2630.0,292,1,1
44,0,1,26031.0,182,0,0
20,0,1,2630.0,270,1,1
57,1,0,35586.0,193,0,0
42,0,1,31143.0,27,1,1
23,0,1,29309.0,106,1,1
48,0,1,46824.0,118,1,1
48,0,1,19976.0,64,1,1
22,0,1,30618.0,214,1,1
22,1,0,32604.0,169,0,0
27,0,1,24554.0,251,0,1
23,0,1,29306.0,83,1,1
44,0,1,36848.0,150,0,0
23,1,0,27756.0,124,0,0
36,0,1,46676.0,292,0,1
28,0,1,2630.0,259,1,1
74,0,1,42695.0,230,0,0
57,0,1,2630.0,12,0,0
43,0,1,29152.0,258,1,1
64,0,1,2630.0,289,0,0
22,0,1,28917.0,101,0,0
68,0,1,2630.0,152,1,1
29,1,0,45978.0,222,0,0
28,0,1,33411.0,220,1,1
64,1,0,50126.0,64,0,0
74,1,1,38370.0,185,0,0
37,0,1,26733.0,265,0,0
66,0,1,2630.0,88,0,0
45,0,1,43323.0,25,1,1
35,1,0,2630.0,292,0,0
23,1,0,2630.0,110,0,0
44,0,1,33700.0,238,1,1
40,0,1,40315.0,147,0,0
46,1,0,2630.0,101,0,0
24,0,0,22087.0,217,0,0
29,0,1,2630.0,149,0,1
43,0,1,2630.0,222,0,1
45,0,1,43175.0,118,1,1
37,0,0,2630.0,181,0,1
22,1,0,47716.0,237,0,0
51,0,0,2630.0,20,0,0
54,0,1,2630.0,225,1,1
38,1,0,40616.0,86,0,0
52,0,1,42968.0,40,1,1
64,0,1,2630.0,136,1,1
51,0,1,2630.0,286,1,1
24,1,0,29416.0,261,0,0
24,0,1,27764.0,13,0,1
53,0,1,40323.0,185,1,1
47,0,1,2630.0,130,1,1
35,0,1,33406.0,143,1,1
61,1,0,32618.0,111,0,0
25,0,1,31905.0,37,1,1
50,1,0,26561.0,27,0,0
35,0,1,29344.0,122,1,1
45,0,0,2630.0,240,1,1
31,1,0,29950.0,261,0,0
32,0,1,47980.0,181,1,1
23,1,0,22947.0,183,0,0
65,0,1,51192.0,179,1,1
44,1,0,26003.0,147,0,0
42,0,1,29206.0,268,1,1
66,0,1,2630.0,159,1,1
23,1,0,48233.0,10,0,0
74,0,1,40797.0,124,1,1
22,0,1,31411.0,119,1,1
66,0,1,30026.0,136,1,1
22,0,1,28924.0,35,1,1
28,1,0,27545.0,113,0,0
56,1,1,44255.0,279,0,0
46,0,1,23098.0,44,1,1
49,0,1,34357.0,140,1,1
21,0,1,44260.0,164,0,0
41,0,1,26830.0,235,1,1
42,0,1,34869.0,86,1,1
43,1,0,35869.0,109,0,0
61,0,1,38478.0,286,0,0
40,0,1,34653.0,21,1,1
59,0,1,35946.0,254,1,1
32,1,0,34598.0,223,0,0
51,0,1,31359.0,51,0,0
34,0,1,37517.0,102,1,1
52,0,1,29761.0,155,1,1
23,0,1,2630.0,142,1,0
64,0,1,2630.0,291,1,1
36,0,1,32395.0,51,0,0
45,0,1,32867.0,289,1,1
22,0,1,26348.0,190,1,1
45,0,1,30828.0,14,1,1
40,0,1,2630.0,84,0,1
56,0,1,2630.0,30,1,1
48,0,1,24956.0,294,1,1
21,0,1,48085.0,108,0,0
43,0,1,33299.0,57,1,1
50,0,1,47885.0,217,1,1
40,0,1,2630.0,248,1,1
72,0,1,57040.0,250,1,1
46,0,1,41763.0,225,1,1
24,1,0,27508.0,60,0,0
45,0,1,59801.0,134,1,1
44,0,1,32160.0,282,1,1
28,1,1,2630.0,226,0,0
52,0,1,2630.0,75,1,1
37,0,1,2630.0,104,1,1
31,0,1,2630.0,166,1,1
48,0,1,48965.0,87,1,1
45,0,1,69157.0,230,1,1
22,0,1,2630.0,67,0,0
40,0,1,43462.0,53,1,1
36,0,1,22364.0,145,1,1
42,0,1,27274.0,142,0,1
37,1,0,42585.0,188,0,0
23,1,0,39256.0,71,0,0
47,0,1,50158.0,162,1,1
34,0,1,33262.0,167,1,1
21,1,0,32265.0,145,0,0
48,0,1,26199.0,71,1,1
20,1,0,2630.0,243,0,0
48,0,1,24611.0,219,1,1
25,0,1,41020.0,272,0,1
22,0,1,29446.0,175,1,1
51,1,1,2630.0,222,0,0
67,0,1,2630.0,59,1,1
39,0,1,31786.0,40,1,1
44,0,1,2630.0,141,1,1
47,0,1,38251.0,180,1,1
54,0,1,40472.0,222,1,1
28,1,0,35915.0,276,0,0
22,1,0,34035.0,64,0,0
53,0,1,54617.0,26,1,1
26,1,0,36874.0,17,0,0
80,0,1,38341.0,216,1,1
53,0,1,54593.0,225,1,1
41,0,1,75763.0,192,1,1
24,0,1,25014.0,219,0,0
47,0,1,2630.0,224,1,1
35,1,0,31278.0,24,0,0
24,1,0,31226.0,202,0,0
54,0,1,51095.0,103,1,1
24,1,0,38081.0,223,0,0
36,0,1,2630.0,82,1,1
62,0,1,61667.0,197,1,1
29,0,1,2630.0,78,0,0
49,0,1,33001.0,211,1,1
52,0,1,24063.0,160,0,0
67,1,0,39619.0,55,0,0
32,1,0,31944.0,17,0,0
24,0,1,2630.0,268,0,1
38,0,1,34250.0,273,1,1
58,0,1,32334.0,218,1,1
46,0,1,2630.0,189,1,1
20,0,1,31794.0,297,0,0
24,1,0,23950.0,148,0,0
77,1,0,2630.0,208,0,0
29,1,0,46426.0,83,0,0
58,0,1,54290.0,247,1,1
23,0,1,20381.0,280,1,1
46,0,1,36879.0,43,1,1
40,0,1,31428.0,250,1,1
22,0,1,32250.0,99,1,1
50,0,1,37966.0,194,0,0
49,0,0,35508.0,270,0,0
45,0,1,48263.0,50,1,1
51,0,1,37152.0,216,0,0
33,0,1,2630.0,120,1,1
46,0,1,30527.0,80,0,1
47,0,1,45010.0,127,1,1
52,1,0,49815.0,108,0,0
46,0,1,27618.0,235,1,1
23,1,0,44761.0,243,0,0
50,0,1,2630.0,26,1,1
36,0,1,31480.0,46,1,1
39,0,1,35295.0,163,1,1
31,0,1,24818.0,223,1,1
34,0,0,2630.0,259,0,0
70,0,1,61826.0,171,1,1
47,0,1,2630.0,32,1,1
22,0,1,39226.0,19,0,0
66,0,1,40434.0,209,1,1
20,0,1,2630.0,117,0,0
31,0,1,43269.0,212,1,1
48,0,1,26144.0,206,1,1
41,1,0,2630.0,261,0,0
47,0,1,43520.0,198,1,1
40,0,1,36691.0,133,1,1
53,0,1,33488.0,95,0,1
41,0,1,2630.0,60,1,1
41,0,1,33617.0,139,0,0
31,0,1,23072.0,125,1,1
44,0,1,44616.0,296,1,1
73,0,1,2630.0,26,0,1
23,0,1,27520.0,100,0,0
43,0,1,37956.0,284,1,1
62,0,1,36116.0,286,1,1
51,0,1,53501.0,17,1,1
74,1,0,58874.0,256,0,0
50,0,1,59561.0,76,1,1
46,0,1,34257.0,93,1,1
27,0,1,36087.0,249,1,1
49,0,0,35321.0,120,0,0
66,0,1,23235.0,262,1,1
38,0,1,24648.0,97,1,1
50,0,1,2630.0,53,1,1
48,0,1,44414.0,45,0,1
64,0,1,26446.0,298,1,1
56,0,1,32565.0,214,1,1
51,0,1,36013.0,84,1,1
58,0,1,43893.0,251,1,1
30,0,1,27412.0,104,1,1
24,1,0,37861.0,103,0,0
26,0,1,30864.0,216,1,1
30,0,1,24063.0,253,1,1
54,0,1,55249.0,94,1,1
51,0,1,2630.0,239,0,1
52,0,1,46545.0,241,1,1
42,0,1,47168.0,219,1,1
38,0,1,29368.0,267,0,1
29,0,1,29169.0,110,1,1
22,0,1,24819.0,174,1,1
45,0,1,32498.0,208,1,1
24,1,0,2630.0,148,0,0
39,0,1,25351.0,189,1,1
49,0,1,40898.0,80,1,1
61,0,1,41264.0,167,0,0
24,1,0,32770.0,211,0,0
57,1,0,2630.0,232,0,0
51,0,1,37212.0,264,1,1
28,0,1,39013.0,50,1,1
50,0,1,26525.0,28,1,1
23,1,0,22746.0,112,0,0
48,0,1,29567.0,266,1,1
67,1,0,35462.0,238,0,0
42,0,1,26980.0,164,1,1
32,0,1,25153.0,98,1,1
21,0,1,19485.0,83,1,1
27,0,1,73625.0,11,1,1
44,1,0,44549.0,246,0,0
44,0,1,2630.0,56,1,1
37,0,1,34870.0,281,1,1
60,0,1,2630.0,155,1,1
67,0,1,46022.0,103,1,1
23,0,0,26996.0,295,0,0
32,1,0,48614.0,242,0,0
22,1,0,28903.0,15,0,0
57,0,1,32384.0,257,0,1
28,1,0,37088.0,176,0,0
41,0,1,2630.0,98,1,1
64,0,1,60057.0,41,0,0
23,1,0,38531.0,175,0,0
40,0,1,25171.0,176,1,1
33,0,1,35449.0,138,1,1
44,0,1,21144.0,10,0,0
31,1,0,36867.0,187,0,0
43,0,1,39959.0,31,1,1
52,0,1,42441.0,220,0,0
49,0,0,42878.0,234,0,0
24,1,0,41690.0,174,0,0
25,1,0,38239.0,120,0,0
45,0,1,2630.0,70,1,1
21,0,1,62848.0,213,1,1
24,1,0,2630.0,106,0,0
52,0,1,33160.0,246,0,1
43,0,1,45337.0,141,1,1
43,0,1,36935.0,269,0,0
54,0,1,40367.0,94,1,1
42,0,1,45031.0,252,1,1
23,0,1,33999.0,260,1,1
29,0,1,38533.0,77,1,1
22,1,0,2630.0,130,0,0
21,0,1,42530.0,226,0,0
56,0,1,41354.0,274,1,1
27,0,1,2630.0,15,1,1
36,0,1,35493.0,151,1,1
45,0,1,30755.0,43,1,1
21,1,0,42567.0,108,0,0
23,1,0,22365.0,73,0,0
27,1,0,29065.0,146,0,0
39,1,0,30553.0,173,0,0
32,0,1,29588.0,199,1,1
36,0,1,2630.0,299,1,1
75,0,1,2630.0,88,1,1
44,0,1,26665.0,253,0,1
22,0,1,29926.0,104,1,1
55,0,1,45351.0,181,0,0
34,0,1,37681.0,172,0,0
29,0,1,32443.0,23,1,1
21,1,0,63446.0,272,0,0
24,0,1,26361.0,190,0,0
29,0,1,38863.0,147,1,1
